Time,Type,OrderID,Size,Price,Direction
34201.516360,1,659,10,1849155,-1
34201.516651,1,660,110,1848424,1
34201.519938,1,661,80,1848514,1
34201.521791,1,662,370,1849112,-1
34201.523095,1,663,250,1848491,-1
34201.526488,1,664,90,1848999,-1
34201.528842,1,665,230,1848713,1
34201.529725,1,666,300,1848170,1
34201.533570,3,288,32,1848591,-1
34201.534236,1,667,240,1848866,1
34201.536048,1,668,280,1848415,1
34201.537335,1,669,350,1848951,-1
34201.538712,1,670,210,1848887,-1
34201.541960,1,671,70,1848375,1
34201.545117,1,672,260,1848350,1
34201.549039,3,346,141,1848792,-1
34201.552800,1,673,80,1848878,-1
34201.555699,3,263,146,1848714,-1
34201.557164,3,468,96,1848663,1
34201.557832,3,412,74,1848601,1
34201.560286,1,674,400,1848595,-1
34201.562552,1,675,400,1848833,1
34201.564140,1,676,280,1848828,1
34201.565961,1,677,270,1848225,1
34201.566604,3,517,47,1848522,1
34201.567219,1,678,60,1848594,-1
34201.569985,1,679,310,1848755,-1
34201.571132,1,680,60,1848627,-1
34201.571770,1,681,150,1848978,-1
34201.573333,1,682,100,1848915,-1
34201.577316,1,683,110,1848387,-1
34201.579063,3,449,60,1848605,-1
34201.582985,1,684,340,1848258,1
34201.583422,3,229,186,1848588,-1
34201.586860,1,685,150,1848104,1
34201.588072,1,686,170,1848734,1
34201.589116,1,687,280,1848186,1
34201.589942,1,688,190,1848431,1
34201.591064,1,689,200,1848479,1
34201.592478,1,690,40,1848860,-1
34201.596164,3,350,125,1848814,1
34201.596509,1,691,330,1848655,1
34201.596992,1,692,280,1848582,1
34201.598291,1,693,120,1848776,-1
34201.602096,1,694,40,1849018,-1
34201.604284,3,657,84,1848839,1
34201.606103,3,487,112,1848830,-1
34201.606126,1,695,140,1848963,-1
34201.610117,3,401,172,1848992,1
34201.613095,1,696,70,1848812,1
34201.614567,1,697,220,1849156,1
34201.617545,1,698,350,1848939,-1
34201.620308,1,699,40,1848738,1
34201.621978,1,700,390,1848901,-1
34201.623457,3,684,108,1849018,1
34201.624524,1,701,10,1848485,1
34201.625084,1,702,210,1848892,-1
34201.625806,3,512,31,1849080,1
34201.625992,3,302,134,1849106,1
34201.627351,1,703,390,1848815,1
34201.629562,3,420,171,1849171,1
34201.633383,1,704,150,1848740,1
34201.634037,1,705,200,1849526,-1
34201.635079,1,706,50,1848643,1
34201.637502,1,707,310,1848753,1
34201.638475,1,708,200,1848986,-1
34201.642200,1,709,240,1848800,1
34201.645256,1,710,160,1849186,-1
34201.645429,1,711,240,1849137,-1
34201.646465,1,712,300,1849469,-1
34201.646891,1,713,350,1848795,1
34201.647788,1,714,200,1849366,-1
34201.651570,3,416,72,1848957,-1
34201.654428,1,715,360,1849044,-1
34201.655200,1,716,150,1848890,1
34201.656578,1,717,180,1849065,-1
34201.656830,1,718,30,1848577,-1
34201.657695,1,719,330,1848563,1
34201.660230,1,720,380,1848464,1
34201.663249,1,721,140,1848865,-1
34201.667160,3,460,39,1848835,-1
34201.670911,1,722,230,1848756,1
34201.672307,1,723,180,1848601,1
34201.673609,1,724,360,1848843,1
34201.677342,1,725,330,1848894,1
34201.680144,1,726,220,1848594,1
34201.682427,3,320,46,1848984,1
34201.685684,1,727,310,1849266,-1
34201.688193,1,728,150,1848945,1
34201.689235,1,729,170,1849196,-1
34201.691430,1,730,170,1849363,-1
34201.691865,1,731,90,1849418,-1
34201.695058,1,732,270,1848881,-1
34201.697222,1,733,380,1848960,-1
34201.697897,1,734,160,1849406,-1
34201.700729,1,735,290,1849278,-1
34201.703308,1,736,160,1849114,1
34201.706302,1,737,230,1849397,1
34201.710240,1,738,340,1849522,-1
34201.713705,1,739,360,1849052,1
34201.714598,1,740,310,1848913,1
34201.716650,1,741,40,1849433,1
34201.718002,1,742,140,1849845,-1
34201.718551,1,743,110,1849130,1
34201.719701,1,744,30,1849591,-1
34201.720277,1,745,20,1849871,-1
34201.723221,1,746,30,1849375,-1
34201.726303,1,747,200,1849087,1
34201.728445,1,748,190,1849570,-1
34201.728528,3,513,63,1849301,1
34201.729513,3,570,94,1849204,-1
34201.732908,3,695,120,1849223,1
34201.734119,3,388,131,1849169,-1
34201.737151,1,749,130,1849297,-1
34201.739961,3,723,48,1849104,-1
34201.741046,1,750,370,1849075,-1
34201.744340,3,729,18,1849105,1
34201.746813,1,751,240,1849142,-1
34201.747719,3,413,33,1849113,1
34201.751470,1,752,380,1849093,-1
34201.751909,1,753,30,1849485,-1
34201.752928,1,754,180,1848837,1
34201.753448,1,755,340,1849009,1
34201.754283,1,756,100,1848927,-1
34201.754316,1,757,70,1849422,-1
34201.755275,1,758,320,1849224,-1
34201.759126,1,759,390,1848986,-1
34201.760612,1,760,70,1849222,-1
34201.761989,1,761,350,1848826,1
34201.763613,1,762,220,1848810,-1
34201.765302,1,763,250,1848539,1
34201.765880,1,764,20,1849079,-1
34201.768265,3,315,153,1848901,-1
34201.768762,1,765,280,1848894,-1
34201.772491,1,766,210,1848638,1
34201.775152,1,767,100,1848612,1
34201.777289,1,768,270,1848373,1
34201.781060,1,769,10,1848661,-1
34201.783471,1,770,60,1848246,1
34201.784189,1,771,140,1848612,1
34201.786861,1,772,180,1848536,-1
34201.789176,1,773,60,1848688,-1
34201.790493,1,774,390,1848424,1
34201.793928,3,737,175,1848751,-1
34201.795517,1,775,350,1848873,-1
34201.797405,1,776,280,1849012,-1
34201.800530,1,777,330,1848371,1
34201.801117,1,778,30,1848784,-1
34201.803989,1,779,240,1848614,1
34201.807866,1,780,120,1848812,-1
34201.809494,1,781,150,1848969,-1
34201.810150,1,782,260,1848210,1
34201.812512,1,783,150,1848858,-1
34201.816234,1,784,210,1848465,-1
34201.818187,1,785,20,1848851,-1
34201.819364,1,786,400,1848335,1
34201.820212,1,787,300,1848224,1
34201.821138,1,788,10,1848023,1
34201.825085,1,789,70,1848073,1
34201.826327,1,790,60,1848498,1
34201.829472,1,791,210,1848118,1
34201.832837,1,792,60,1848255,-1
34201.833833,1,793,120,1848476,1
34201.834178,1,794,100,1848139,1
34201.837442,1,795,230,1848311,1
34201.839741,1,796,40,1848011,1
34201.840794,1,797,200,1848354,-1
34201.843934,3,448,130,1848222,-1
34201.845798,1,798,210,1848343,-1
34201.849359,1,799,330,1848545,-1
34201.851075,1,800,380,1848359,1
34201.852192,1,801,400,1848557,-1
34201.852371,1,802,360,1848084,1
34201.855523,1,803,290,1848310,1
34201.858544,1,804,330,1848294,-1
34201.859561,1,805,90,1848320,1
34201.862875,3,403,163,1848137,1
34201.866327,1,806,270,1848603,-1
34201.868382,1,807,160,1848490,-1
34201.871305,1,808,220,1847964,1
34201.873536,1,809,360,1848669,-1
34201.875149,1,810,90,1847802,1
34201.878256,1,811,50,1848014,-1
34201.879198,1,812,330,1848004,-1
34201.881833,1,813,300,1848060,1
34201.885173,1,814,310,1848464,1
34201.885650,1,815,30,1848741,-1
34201.886340,1,816,160,1848783,-1
34201.886862,3,428,57,1848477,1
34201.887506,3,579,116,1848495,-1
34201.888925,1,817,300,1848660,1
34201.892311,1,818,310,1848403,1
34201.894307,1,819,400,1848569,-1
34201.896491,1,820,40,1848585,-1
34201.897762,1,821,30,1848607,-1
34201.899014,1,822,90,1848295,-1
34201.900055,1,823,60,1848127,1
34201.901850,1,824,340,1847955,1
34201.903303,1,825,150,1848176,-1
34201.905106,1,826,200,1848294,1
34201.906370,1,827,260,1848364,-1
34201.908774,1,828,380,1848085,1
34201.911226,3,434,19,1848142,1
34201.911594,1,829,150,1848025,1
34201.912607,3,450,37,1848098,1
34201.916218,1,830,60,1847979,1
34201.918747,1,831,250,1848278,1
34201.919685,1,832,310,1848172,1
34201.920557,3,724,70,1848215,1
34201.921779,1,833,90,1847796,1
34201.924411,1,834,310,1848072,-1
34201.926276,1,835,260,1848292,1
34201.928464,1,836,120,1848200,1
34201.930463,1,837,350,1847643,1
34201.933086,1,838,340,1848034,1
34201.936599,1,839,280,1848244,-1
34201.937298,1,840,90,1847646,1
34201.940215,1,841,210,1848060,1
34201.941903,1,842,60,1847918,1
34201.945495,1,843,170,1847648,1
34201.947393,1,844,240,1848021,-1
34201.951103,1,845,260,1848002,1
34201.952875,1,846,80,1848326,1
34201.956701,1,847,340,1848297,1
34201.957875,1,848,290,1847859,1
34201.961094,1,849,340,1848664,-1
34201.961822,1,850,280,1848182,1
34201.963761,1,851,370,1848152,-1
34201.965790,1,852,90,1847832,1
34201.968536,1,853,320,1848147,1
34201.969848,1,854,200,1848251,1
34201.970947,3,655,50,1848291,-1
34201.971999,3,596,140,1848229,-1
34201.972624,1,855,100,1847764,1
34201.974200,1,856,370,1848443,-1
34201.977997,1,857,350,1848233,1
34201.979490,1,858,190,1847937,-1
34201.980303,1,859,60,1847820,-1
34201.982260,1,860,100,1847470,1
34201.982448,3,571,77,1847948,1
34201.984808,1,861,240,1848203,-1
34201.985613,1,862,340,1848170,-1
34201.986937,3,518,112,1847734,1
34201.990108,1,863,350,1847713,1
34201.993290,1,864,220,1847610,-1
34201.997272,1,865,60,1847543,-1
34202.000737,1,866,390,1847865,-1
34202.002829,3,616,101,1847616,1
34202.004557,1,867,280,1847514,-1
34202.007306,1,868,110,1847378,-1
34202.010678,1,869,230,1847602,-1
34202.011272,1,870,90,1847135,1
34202.014422,1,871,20,1847305,1
34202.015636,1,872,110,1847254,1
34202.019252,1,873,170,1847224,1
34202.021204,1,874,130,1846913,1
34202.022871,1,875,290,1847755,-1
34202.025188,1,876,300,1847502,-1
34202.027347,1,877,320,1847629,1
34202.031221,1,878,320,1847660,-1
34202.033330,1,879,200,1847462,1
34202.036941,1,880,20,1847942,-1
34202.037416,1,881,350,1847491,1
34202.041222,1,882,350,1848058,-1
34202.043894,1,883,110,1847481,1
34202.044821,1,884,250,1847834,1
34202.046510,1,885,50,1847715,-1
34202.047329,1,886,330,1847469,1
34202.050975,1,887,250,1847665,1
34202.054023,3,667,92,1847821,-1
34202.056715,3,668,111,1847820,-1
34202.059990,1,888,180,1847886,-1
34202.062727,1,889,90,1847777,-1
34202.064558,1,890,290,1847577,-1
34202.065085,1,891,330,1847798,-1
34202.068944,3,880,98,1847708,1
34202.069454,1,892,40,1847347,1
34202.072582,1,893,350,1847585,-1
34202.074228,3,885,93,1847728,-1
34202.078078,1,894,130,1847648,1
34202.081491,1,895,350,1847670,-1
34202.081585,1,896,320,1848128,-1
34202.082986,1,897,50,1847850,1
34202.083880,1,898,180,1847885,1
34202.087639,1,899,340,1848087,-1
34202.089787,1,900,130,1847862,-1
34202.091429,1,901,210,1847458,-1
34202.092299,1,902,130,1847478,-1
34202.092410,3,476,27,1847599,1
34202.096364,1,903,360,1847381,1
34202.097082,1,904,180,1847476,-1
34202.099171,1,905,80,1847431,1
34202.101509,1,906,40,1847606,-1
34202.102965,1,907,60,1847143,1
34202.106766,1,908,70,1847394,-1
34202.107595,1,909,230,1847352,1
34202.109342,3,538,24,1847468,1
34202.110534,1,910,230,1847702,-1
34202.113303,1,911,270,1847548,-1
34202.115300,1,912,360,1847752,-1
34202.116103,1,913,130,1847660,-1
34202.117837,1,914,170,1847374,1
34202.119948,1,915,160,1847664,1
34202.120204,1,916,310,1847271,1
34202.121396,1,917,220,1847789,-1
34202.123129,3,649,154,1847673,-1
34202.124293,1,918,230,1848015,-1
34202.128202,1,919,270,1847660,-1
34202.131772,1,920,170,1847704,1
34202.132602,1,921,90,1847500,-1
34202.135890,1,922,170,1847809,-1
34202.137606,1,923,370,1847466,-1
34202.138072,1,924,320,1847490,1
34202.139748,1,925,320,1847576,1
34202.139822,1,926,260,1847701,-1
34202.140320,1,927,190,1847676,-1
34202.140570,1,928,300,1847515,1
34202.140805,1,929,270,1847505,1
34202.142270,1,930,20,1847502,1
34202.144321,1,931,160,1848070,-1
34202.144865,1,932,160,1847789,-1
34202.146914,1,933,290,1848201,-1
34202.148735,1,934,170,1847845,-1
34202.150408,1,935,220,1847941,-1
34202.152353,1,936,300,1847823,1
34202.153286,1,937,220,1848259,1
34202.154847,1,938,20,1848030,-1
34202.157601,1,939,100,1848504,-1
34202.158399,1,940,210,1848284,-1
34202.161043,1,941,190,1848351,-1
34202.162858,1,942,400,1848401,-1
34202.164446,1,943,30,1848505,-1
34202.164713,1,944,300,1848378,1
34202.167187,1,945,390,1848448,-1
34202.168918,1,946,250,1848538,-1
34202.172898,1,947,290,1847829,1
34202.173483,1,948,50,1847914,1
34202.177406,3,909,189,1848303,-1
34202.180273,3,533,19,1848274,-1
34202.180926,1,949,390,1848161,-1
34202.182215,1,950,60,1848005,1
34202.186014,1,951,170,1848096,1
34202.188734,1,952,80,1848446,-1
34202.189839,1,953,90,1848739,-1
34202.192187,3,823,140,1848271,1
34202.193203,1,954,190,1847863,1
34202.194106,1,955,120,1847884,1
34202.196066,1,956,400,1848149,-1
34202.199021,3,705,20,1848328,-1
34202.202135,3,851,85,1848292,-1
34202.205289,1,957,170,1848189,-1
34202.205712,1,958,320,1848043,1
34202.206400,1,959,140,1848622,-1
34202.208189,1,960,170,1848751,-1
34202.209173,1,961,290,1848632,-1
34202.210404,1,962,260,1848468,-1
34202.213433,1,963,110,1848461,-1
34202.216440,1,964,330,1848056,1
34202.217111,1,965,320,1848071,-1
34202.217373,1,966,30,1847896,1
34202.221154,1,967,10,1848039,-1
34202.225094,1,968,140,1847795,1
34202.226471,1,969,140,1848595,-1
34202.229831,1,970,290,1847858,1
34202.231017,1,971,270,1847963,1
34202.234295,1,972,50,1848022,1
34202.235180,1,973,220,1848605,-1
34202.236281,1,974,30,1848392,-1
34202.238117,1,975,310,1847801,1
34202.241934,3,921,198,1848136,-1
34202.245088,1,976,230,1847872,1
34202.248793,1,977,240,1848206,-1
34202.249570,1,978,150,1848471,-1
34202.251170,1,979,230,1847948,1
34202.253886,1,980,300,1848500,-1
34202.257570,1,981,230,1848199,1
34202.258823,1,982,290,1847892,-1
34202.259812,1,983,370,1848190,-1
34202.261663,1,984,110,1848072,1
34202.265660,1,985,140,1847768,1
34202.267308,1,986,190,1848194,1
34202.270784,1,987,280,1848418,-1
34202.270999,1,988,370,1848012,-1
34202.272564,1,989,30,1848096,1
34202.272699,1,990,190,1847905,-1
34202.275641,1,991,80,1848107,-1
34202.277703,1,992,140,1848167,1
34202.281618,3,569,197,1848086,-1
34202.284006,1,993,200,1847992,1
34202.287050,1,994,70,1848035,1
34202.290084,1,995,230,1847968,-1
34202.293784,1,996,110,1847558,1
34202.294895,1,997,340,1847891,1
34202.297906,1,998,190,1847949,-1
34202.299407,1,999,150,1847733,1
34202.299998,1,1000,110,1847680,1
34202.302255,1,1001,10,1848119,-1
34202.304248,1,1002,360,1848275,-1
34202.304660,1,1003,80,1848017,-1
34202.305445,1,1004,360,1847546,1
34202.305928,3,767,131,1847862,1
34202.307969,1,1005,260,1848188,-1
34202.311215,1,1006,330,1848232,-1
34202.312770,1,1007,170,1847831,-1
34202.314464,1,1008,400,1847950,1
34202.316474,1,1009,70,1847836,1
34202.318386,1,1010,280,1847428,1
34202.320093,1,1011,100,1847348,1
34202.321485,1,1012,330,1848009,-1
34202.321654,1,1013,40,1847501,1
34202.324414,1,1014,360,1847554,1
34202.327465,1,1015,300,1847968,-1
34202.330187,1,1016,280,1848126,-1
34202.332805,1,1017,340,1847636,1
34202.335312,1,1018,200,1848314,-1
34202.335851,3,956,75,1847890,1
34202.338897,3,751,96,1847890,-1
34202.339656,1,1019,250,1848159,-1
34202.340362,1,1020,160,1848102,-1
34202.342629,1,1021,130,1848175,-1
34202.344125,1,1022,400,1848069,1
34202.345221,1,1023,200,1847657,1
34202.348955,1,1024,380,1847570,1
34202.350039,3,915,99,1848005,1
34202.351254,1,1025,240,1847647,1
34202.352209,1,1026,90,1848292,-1
34202.355110,3,847,35,1848055,-1
34202.355788,1,1027,240,1848137,-1
34202.358250,1,1028,210,1847854,1
34202.359712,1,1029,100,1847867,1
34202.360277,1,1030,400,1848145,1
34202.361769,1,1031,270,1847667,1
34202.362502,1,1032,280,1847731,1
34202.365051,1,1033,260,1848309,-1
34202.368090,1,1034,330,1847803,-1
34202.369928,1,1035,30,1847410,1
34202.372088,1,1036,370,1847454,1
34202.373724,3,794,52,1847818,1
34202.377683,3,692,130,1847827,-1
34202.380403,1,1037,270,1847760,-1
34202.383128,1,1038,60,1847568,1
34202.383253,1,1039,10,1848219,-1
34202.384840,1,1040,100,1848021,-1
34202.384935,1,1041,50,1847821,-1
34202.388430,1,1042,330,1848072,-1
34202.390658,3,975,60,1848040,-1
34202.393902,1,1043,70,1847597,1
34202.396794,1,1044,290,1848054,-1
34202.398713,1,1045,400,1848320,-1
34202.401131,1,1046,290,1848182,1
34202.405074,1,1047,200,1848350,-1
34202.406116,1,1048,10,1847846,-1
34202.409005,1,1049,280,1847859,-1
34202.409874,1,1050,10,1848394,-1
34202.411518,1,1051,10,1848046,1
34202.412556,3,658,146,1847955,-1
34202.413143,1,1052,300,1847721,-1
34202.414145,1,1053,340,1848049,1
34202.416107,3,934,142,1847837,1
34202.417642,1,1054,60,1847957,1
34202.420744,3,995,33,1847708,1
34202.422710,1,1055,180,1847432,1
34202.424684,1,1056,340,1847410,1
34202.425626,1,1057,110,1847907,-1
34202.427255,3,690,186,1847494,-1
34202.429512,1,1058,190,1847713,-1
34202.432228,1,1059,250,1847765,-1
34202.434786,1,1060,30,1847674,-1
34202.435741,1,1061,50,1847096,1
34202.438432,1,1062,210,1847618,1
34202.441863,3,636,195,1847508,1
34202.443374,1,1063,130,1847778,-1
34202.444125,3,877,18,1847471,1
34202.447662,1,1064,320,1847773,-1
34202.448097,3,941,76,1847434,1
34202.448909,1,1065,180,1847549,1
34202.450884,1,1066,380,1847054,1
34202.453397,3,818,21,1847267,-1
34202.453403,1,1067,300,1846996,1
34202.456476,1,1068,360,1847454,1
34202.457185,1,1069,110,1847065,-1
34202.460343,3,696,62,1847236,-1
34202.463208,1,1070,340,1847005,1
34202.466775,1,1071,130,1846913,1
34202.469227,1,1072,90,1847081,-1
34202.469443,3,976,14,1847271,1
34202.472682,1,1073,110,1847115,1
34202.475668,1,1074,20,1846933,1
34202.476147,3,911,197,1847303,1
34202.480115,1,1075,170,1847674,-1
34202.483292,1,1076,120,1847117,1
34202.483780,3,963,85,1847299,-1
34202.486102,1,1077,110,1846956,1
34202.486293,1,1078,20,1846868,1
34202.490078,1,1079,280,1847474,-1
34202.492743,1,1080,60,1846967,-1
34202.496653,1,1081,90,1846909,1
34202.498689,1,1082,310,1847226,-1
34202.500495,1,1083,380,1846940,1
34202.500950,1,1084,390,1847273,-1
34202.503447,1,1085,110,1846597,1
34202.505798,1,1086,120,1847568,-1
34202.507825,1,1087,60,1847313,1
34202.510858,1,1088,90,1847352,-1
34202.511739,1,1089,360,1847308,1
34202.514646,1,1090,80,1847371,1
34202.516314,1,1091,180,1847281,-1
34202.517004,1,1092,350,1847208,1
34202.518187,1,1093,260,1847251,1
34202.520743,1,1094,380,1847386,-1
34202.523773,1,1095,70,1847755,-1
34202.524684,1,1096,270,1847889,-1
34202.525523,1,1097,50,1847289,-1
34202.528509,1,1098,150,1847345,1
34202.530260,1,1099,190,1847543,1
34202.530325,1,1100,200,1847230,1
34202.531040,1,1101,190,1847691,-1
34202.532175,1,1102,320,1847579,-1
34202.534958,1,1103,380,1847624,1
34202.538672,1,1104,330,1847676,-1
34202.539669,1,1105,160,1847604,-1
34202.541677,1,1106,320,1847534,1
34202.543907,1,1107,220,1847861,-1
34202.543996,1,1108,130,1848045,-1
34202.547587,1,1109,390,1847684,1
34202.551551,1,1110,400,1847224,-1
34202.552492,1,1111,20,1847511,-1
34202.556191,1,1112,190,1847271,-1
34202.556207,1,1113,210,1847525,1
34202.559257,1,1114,240,1847545,1
34202.562281,1,1115,100,1847300,1
34202.565109,1,1116,360,1847485,-1
34202.566183,1,1117,170,1847453,-1
34202.569906,3,948,123,1847546,-1
34202.570933,1,1118,340,1847622,1
34202.573081,1,1119,170,1847669,-1
34202.574432,1,1120,70,1847966,-1
34202.575167,1,1121,270,1847676,1
34202.579010,1,1122,230,1847232,1
34202.579847,1,1123,290,1847465,-1
34202.580609,3,798,137,1847407,1
34202.582079,1,1124,280,1847149,-1
34202.585953,1,1125,60,1847674,-1
34202.589347,3,1024,108,1847457,-1
34202.589402,1,1126,250,1847483,-1
34202.592777,1,1127,400,1847633,-1
34202.596350,1,1128,280,1847320,1
34202.599847,1,1129,220,1847252,1
34202.602009,1,1130,380,1847322,-1
34202.603196,1,1131,330,1847286,1
34202.605253,1,1132,300,1847246,1
34202.605523,1,1133,280,1847284,1
34202.605628,3,1006,190,1847624,1
34202.608234,3,1000,32,1847601,1
34202.612009,1,1134,240,1847097,1
34202.613453,1,1135,400,1847579,-1
34202.614609,1,1136,80,1847333,1
34202.614688,1,1137,140,1847515,1
34202.615912,1,1138,220,1847339,1
34202.618272,1,1139,80,1847533,-1
34202.620826,1,1140,160,1847871,1
34202.622219,1,1141,320,1847371,1
34202.623667,1,1142,90,1847368,1
34202.627326,1,1143,200,1847443,1
34202.631022,1,1144,230,1847984,-1
34202.633968,1,1145,200,1847404,1
34202.637137,1,1146,10,1847924,-1
34202.637688,1,1147,250,1847502,1
34202.641141,1,1148,330,1847609,1
34202.642887,1,1149,390,1847428,-1
34202.645293,1,1150,330,1847954,-1
34202.646727,1,1151,110,1847289,1
34202.650591,1,1152,40,1847799,1
34202.650627,3,807,93,1847557,-1
34202.650726,1,1153,150,1847165,1
34202.652145,1,1154,230,1847443,1
34202.652151,1,1155,340,1847523,-1
34202.655049,1,1156,350,1847760,-1
34202.656311,1,1157,250,1847399,1
34202.658676,3,778,137,1847506,1
34202.659289,1,1158,330,1847594,-1
34202.660106,3,1072,167,1847596,-1
34202.663634,1,1159,210,1847077,1
34202.663723,1,1160,70,1847703,1
34202.664212,1,1161,250,1847383,-1
34202.667270,1,1162,240,1847103,1
34202.669957,3,788,51,1847368,1
34202.670471,1,1163,230,1847616,-1
34202.672699,1,1164,400,1847255,1
34202.673026,1,1165,150,1847405,1
34202.673965,3,873,14,1847270,1
34202.677906,1,1166,330,1847039,1
34202.679355,1,1167,10,1847732,-1
34202.681284,1,1168,390,1847157,-1
34202.684471,1,1169,370,1847167,1
34202.688243,1,1170,320,1847742,-1
34202.689300,1,1171,260,1847535,-1
34202.692352,1,1172,290,1847375,-1
34202.693367,1,1173,250,1847123,-1
